"id";"pesid";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_principal";"causa_acidente";"ordem_tipo_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"id_veiculo";"tipo_veiculo";"marca";"ano_fabricacao_veiculo";"tipo_envolvido";"estado_fisico";"idade";"sexo";"ilesos";"feridos_leves";"feridos_graves";"mortos";"latitude";"longitude";"regional";"delegacia";"uop"
100242;218740;2018-01-02;"terça-feira";"07:20:00";"RS";290;672,2;"URUGUAIANA";"Sim";"Animais na Pista";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";178673;"Automóvel";"CHEVROLET/CLASSIC";2015;"Passageiro";"Lesões Leves";9;"Masculino";0;1;0;0;"-29.93698682";"-56.62399643";"SR-RS";"DEL9/13";"UOP01/RS"
100306;216956;2018-01-02;"terça-feira";"05:50:00";"RS";285;310,8;"PASSO FUNDO";"Sim";"Ingestão de Álcool";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Ignorado";"Simples";"Reta";"Não";178127;"Automóvel";"FIAT/UNO MILLE FIRE FLEX";2008;"Condutor";"Lesões Leves";40;"Masculino";0;1;0;0;"-28.24021645";"-52.54100359";"SR-RS";"DEL9/8";"UOP01/RS"
100309;217015;2018-01-02;"terça-feira";"09:35:00";"RS";158;96,3;"PALMEIRA DAS MISSOES";"Sim";"Desobediência às normas de trânsito pelo condutor";1;"Colisao transversal";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Rotatória";"Não";178175;"Automóvel";"GM/PRISMA MAXX";2009;"Condutor";"Ileso";56;"Masculino";1;0;0;0;"-27.86654728";"-53.33295822";"SR-RS";"DEL9/14";"UOP02/RS"
100309;217016;2018-01-02;"terça-feira";"09:35:00";"RS";158;96,3;"PALMEIRA DAS MISSOES";"Sim";"Desobediência às normas de trânsito pelo condutor";1;"Colisao transversal";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Rotatória";"Não";178176;"Ônibus";"VOLVO/B10M";1994;"Condutor";"Ileso";47;"Masculino";1;0;0;0;"-27.86654728";"-53.33295822";"SR-RS";"DEL9/14";"UOP02/RS"
100313;217434;2018-01-02;"terça-feira";"08:40:00";"RS";386;224,5;"MORMACO";"Sim";"Falta de Atenção à Condução";1;"Tombamento";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";178364;"Caminhão-trator";"SCANIA/R 440 A6X4";2012;"Condutor";"Ileso";48;"Masculino";1;0;0;0;"-28.6581217";"-52.61261901";"SR-RS";"DEL9/4";"UOP04/RS"
100327;217144;2018-01-02;"terça-feira";"11:15:00";"RS";392;72,1;"PELOTAS";"Não";"Pista Escorregadia";1;"Colisao traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Não";178224;"Automóvel";"VW/APOLLO GL";1992;"Condutor";"Ileso";49;"Masculino";1;0;0;0;"-31.72033889";"-52.39040123";"SR-RS";"DEL9/7";"UOP01/RS"
100327;217150;2018-01-02;"terça-feira";"11:15:00";"RS";392;72,1;"PELOTAS";"Não";"Pista Escorregadia";1;"Colisao traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Não";178283;"Automóvel";"I/FORD FOCUS HC FLEX";2011;"Condutor";"Lesões Leves";35;"Masculino";0;1;0;0;"-31.72033889";"-52.39040123";"SR-RS";"DEL9/7";"UOP01/RS"
100365;217070;2018-01-02;"terça-feira";"11:20:00";"RS";116;183,1;"NOVA PETROPOLIS";"Sim";"Falta de Atenção à Condução";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Desvio Temporário";"Sim";178225;"Caminhão";"M.BENZ/L1622";2002;"Condutor";"Não Informado";NA;"Não Informado";0;0;0;0;"-29.38112801";"-51.12518638";"SR-RS";"DEL9/5";"UOP02/RS"
100365;217081;2018-01-02;"terça-feira";"11:20:00";"RS";116;183,1;"NOVA PETROPOLIS";"Sim";"Falta de Atenção à Condução";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Desvio Temporário";"Sim";178226;"Camioneta";"VW/SAVEIRO CL 1.6 MI";1998;"Condutor";"Ileso";53;"Masculino";1;0;0;0;"-29.38112801";"-51.12518638";"SR-RS";"DEL9/5";"UOP02/RS"
100367;217152;2018-01-02;"terça-feira";"12:45:00";"RS";386;335;"FORQUETINHA";"Sim";"Falta de Atenção à Condução";1;"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Curva";"Não";178289;"Automóvel";"FORD/KA SE 1.0 HA B";2017;"Condutor";"Ileso";68;"Masculino";1;0;0;0;"-29.3910373";"-52.04184741";"SR-RS";"DEL9/4";"UOP01/RS"
100378;217173;2018-01-02;"terça-feira";"14:15:00";"RS";480;72,9;"ERECHIM";"Sim";"Não guardar distância de segurança";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Sim";178268;"Automóvel";"I/PEUGEOT 308 ALLURE";2012;"Condutor";"Ileso";35;"Masculino";1;0;0;0;"-27.64088073";"-52.29509354";"SR-RS";"DEL9/8";"UOP02/RS"
100378;217177;2018-01-02;"terça-feira";"14:15:00";"RS";480;72,9;"ERECHIM";"Sim";"Não guardar distância de segurança";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Sim";178269;"Automóvel";"I/VW GOLF GTI";1994;"Condutor";"Ileso";24;"Masculino";1;0;0;0;"-27.64088073";"-52.29509354";"SR-RS";"DEL9/8";"UOP02/RS"
100378;217178;2018-01-02;"terça-feira";"14:15:00";"RS";480;72,9;"ERECHIM";"Sim";"Não guardar distância de segurança";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Sim";178269;"Automóvel";"I/VW GOLF GTI";1994;"Passageiro";"Ileso";22;"Feminino";1;0;0;0;"-27.64088073";"-52.29509354";"SR-RS";"DEL9/8";"UOP02/RS"
100380;217381;2018-01-02;"terça-feira";"13:10:00";"RS";158;86,8;"BOA VISTA DAS MISSOES";"Sim";"Velocidade Incompatível";1;"Colisao transversal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Não";178432;"Automóvel";"CHEVROLET/COBALT 1.4 LT";2015;"Condutor";"Óbito";42;"Masculino";0;0;0;1;"-27.79937064";"-53.33213131";"SR-RS";"DEL9/14";"UOP02/RS"
100380;217383;2018-01-02;"terça-feira";"13:10:00";"RS";158;86,8;"BOA VISTA DAS MISSOES";"Sim";"Velocidade Incompatível";1;"Colisao transversal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Não";178432;"Automóvel";"CHEVROLET/COBALT 1.4 LT";2015;"Passageiro";"Óbito";10;"Feminino";0;0;0;1;"-27.79937064";"-53.33213131";"SR-RS";"DEL9/14";"UOP02/RS"
100380;217385;2018-01-02;"terça-feira";"13:10:00";"RS";158;86,8;"BOA VISTA DAS MISSOES";"Sim";"Velocidade Incompatível";1;"Colisao transversal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Não";178433;"Automóvel";"VW/POLO SEDAN 1.6";2003;"Passageiro";"Óbito";50;"Feminino";0;0;0;1;"-27.79937064";"-53.33213131";"SR-RS";"DEL9/14";"UOP02/RS"
100380;217456;2018-01-02;"terça-feira";"13:10:00";"RS";158;86,8;"BOA VISTA DAS MISSOES";"Sim";"Velocidade Incompatível";1;"Colisao transversal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Não";178433;"Automóvel";"VW/POLO SEDAN 1.6";2003;"Condutor";"Lesões Graves";37;"Masculino";0;0;1;0;"-27.79937064";"-53.33213131";"SR-RS";"DEL9/14";"UOP02/RS"
100380;217458;2018-01-02;"terça-feira";"13:10:00";"RS";158;86,8;"BOA VISTA DAS MISSOES";"Sim";"Velocidade Incompatível";1;"Colisao transversal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Não";178433;"Automóvel";"VW/POLO SEDAN 1.6";2003;"Passageiro";"Lesões Leves";32;"Feminino";0;1;0;0;"-27.79937064";"-53.33213131";"SR-RS";"DEL9/14";"UOP02/RS"
100380;217384;2018-01-02;"terça-feira";"13:10:00";"RS";158;86,8;"BOA VISTA DAS MISSOES";"Sim";"Velocidade Incompatível";1;"Colisao transversal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Não";178432;"Automóvel";"CHEVROLET/COBALT 1.4 LT";2015;"Passageiro";"Óbito";8;"Masculino";0;0;0;1;"-27.79937064";"-53.33213131";"SR-RS";"DEL9/14";"UOP02/RS"
100380;217457;2018-01-02;"terça-feira";"13:10:00";"RS";158;86,8;"BOA VISTA DAS MISSOES";"Sim";"Velocidade Incompatível";1;"Colisao transversal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Não";178433;"Automóvel";"VW/POLO SEDAN 1.6";2003;"Passageiro";"Lesões Graves";1;"Masculino";0;0;1;0;"-27.79937064";"-53.33213131";"SR-RS";"DEL9/14";"UOP02/RS"
100380;217382;2018-01-02;"terça-feira";"13:10:00";"RS";158;86,8;"BOA VISTA DAS MISSOES";"Sim";"Velocidade Incompatível";1;"Colisao transversal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Não";178432;"Automóvel";"CHEVROLET/COBALT 1.4 LT";2015;"Passageiro";"Óbito";36;"Feminino";0;0;0;1;"-27.79937064";"-53.33213131";"SR-RS";"DEL9/14";"UOP02/RS"
100380;217459;2018-01-02;"terça-feira";"13:10:00";"RS";158;86,8;"BOA VISTA DAS MISSOES";"Sim";"Velocidade Incompatível";1;"Colisao transversal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Não";178433;"Automóvel";"VW/POLO SEDAN 1.6";2003;"Passageiro";"Lesões Leves";30;"Feminino";0;1;0;0;"-27.79937064";"-53.33213131";"SR-RS";"DEL9/14";"UOP02/RS"
100383;217414;2018-01-02;"terça-feira";"15:50:00";"RS";116;248;"SAO LEOPOLDO";"Sim";"Pista Escorregadia";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";178443;"Caminhão";"M.BENZ/710";2000;"Testemunha";"Não Informado";NA;"Não Informado";0;0;0;0;"-29.776119";"-51.155102";"SR-RS";"DEL9/1";"UOP02/RS"
100383;217403;2018-01-02;"terça-feira";"15:50:00";"RS";116;248;"SAO LEOPOLDO";"Sim";"Pista Escorregadia";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";178443;"Caminhão";"M.BENZ/710";2000;"Condutor";"Ileso";50;"Masculino";1;0;0;0;"-29.776119";"-51.155102";"SR-RS";"DEL9/1";"UOP02/RS"
100383;217405;2018-01-02;"terça-feira";"15:50:00";"RS";116;248;"SAO LEOPOLDO";"Sim";"Pista Escorregadia";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";178443;"Caminhão";"M.BENZ/710";2000;"Passageiro";"Lesões Leves";31;"Masculino";0;1;0;0;"-29.776119";"-51.155102";"SR-RS";"DEL9/1";"UOP02/RS"
100383;217408;2018-01-02;"terça-feira";"15:50:00";"RS";116;248;"SAO LEOPOLDO";"Sim";"Pista Escorregadia";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";178443;"Caminhão";"M.BENZ/710";2000;"Passageiro";"Lesões Leves";15;"Masculino";0;1;0;0;"-29.776119";"-51.155102";"SR-RS";"DEL9/1";"UOP02/RS"
100405;217555;2018-01-02;"terça-feira";"16:15:00";"RS";290;686,7;"URUGUAIANA";"Sim";"Falta de Atenção à Condução";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";178388;"Automóvel";"RENAULT/SANDERO AUT1016V";2011;"Condutor";"Lesões Graves";49;"Masculino";0;0;1;0;"-29.8879025";"-56.7421892";"SR-RS";"DEL9/13";"UOP01/RS"
100405;217559;2018-01-02;"terça-feira";"16:15:00";"RS";290;686,7;"URUGUAIANA";"Sim";"Falta de Atenção à Condução";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";178388;"Automóvel";"RENAULT/SANDERO AUT1016V";2011;"Passageiro";"Lesões Graves";15;"Masculino";0;0;1;0;"-29.8879025";"-56.7421892";"SR-RS";"DEL9/13";"UOP01/RS"
100405;217564;2018-01-02;"terça-feira";"16:15:00";"RS";290;686,7;"URUGUAIANA";"Sim";"Falta de Atenção à Condução";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";178388;"Automóvel";"RENAULT/SANDERO AUT1016V";2011;"Passageiro";"Lesões Graves";25;"Masculino";0;0;1;0;"-29.8879025";"-56.7421892";"SR-RS";"DEL9/13";"UOP01/RS"
100405;217566;2018-01-02;"terça-feira";"16:15:00";"RS";290;686,7;"URUGUAIANA";"Sim";"Falta de Atenção à Condução";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";178388;"Automóvel";"RENAULT/SANDERO AUT1016V";2011;"Passageiro";"Lesões Graves";22;"Feminino";0;0;1;0;"-29.8879025";"-56.7421892";"SR-RS";"DEL9/13";"UOP01/RS"
100407;217395;2018-01-02;"terça-feira";"16:45:00";"RS";116;528,5;"CAPAO DO LEAO";"Sim";"Não guardar distância de segurança";1;"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Sim";178439;"Caminhão";"VW/8.150";2004;"Condutor";"Ileso";26;"Masculino";1;0;0;0;"-31.7602";"-52.4381";"SR-RS";"DEL9/7";"UOP01/RS"
100414;217347;2018-01-02;"terça-feira";"17:05:00";"RS";101;80,2;"OSORIO";"Sim";"Condutor Dormindo";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Sim";178384;"Automóvel";"I/PEUGEOT 307HB PRE PK A";2009;"Condutor";"Ileso";31;"Masculino";1;0;0;0;"-29.9003";"-50.2738";"SR-RS";"DEL9/3";"UOP01/RS"
100414;217353;2018-01-02;"terça-feira";"17:05:00";"RS";101;80,2;"OSORIO";"Sim";"Condutor Dormindo";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Sim";178384;"Automóvel";"I/PEUGEOT 307HB PRE PK A";2009;"Passageiro";"Ileso";22;"Feminino";1;0;0;0;"-29.9003";"-50.2738";"SR-RS";"DEL9/3";"UOP01/RS"
100414;217357;2018-01-02;"terça-feira";"17:05:00";"RS";101;80,2;"OSORIO";"Sim";"Condutor Dormindo";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Sim";178384;"Automóvel";"I/PEUGEOT 307HB PRE PK A";2009;"Passageiro";"Ileso";22;"Masculino";1;0;0;0;"-29.9003";"-50.2738";"SR-RS";"DEL9/3";"UOP01/RS"
100414;217350;2018-01-02;"terça-feira";"17:05:00";"RS";101;80,2;"OSORIO";"Sim";"Condutor Dormindo";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Sim";178384;"Automóvel";"I/PEUGEOT 307HB PRE PK A";2009;"Passageiro";"Ileso";28;"Feminino";1;0;0;0;"-29.9003";"-50.2738";"SR-RS";"DEL9/3";"UOP01/RS"
100414;217360;2018-01-02;"terça-feira";"17:05:00";"RS";101;80,2;"OSORIO";"Sim";"Condutor Dormindo";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Sim";178385;"Automóvel";"I/VW SPACEFOX";2008;"Condutor";"Lesões Graves";42;"Masculino";0;0;1;0;"-29.9003";"-50.2738";"SR-RS";"DEL9/3";"UOP01/RS"
100414;217366;2018-01-02;"terça-feira";"17:05:00";"RS";101;80,2;"OSORIO";"Sim";"Condutor Dormindo";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Sim";178385;"Automóvel";"I/VW SPACEFOX";2008;"Passageiro";"Lesões Leves";6;"Masculino";0;1;0;0;"-29.9003";"-50.2738";"SR-RS";"DEL9/3";"UOP01/RS"
100430;219207;2018-01-02;"terça-feira";"12:30:00";"RS";386;335;"FORQUETINHA";"Sim";"Velocidade Incompatível";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Curva";"Não";179671;"Caminhão";"VOLVO/VM 260 4X2R";2011;"Condutor";"Ileso";49;"Masculino";1;0;0;0;"-29.39271992";"-52.04246163";"SR-RS";"DEL9/4";"UOP01/RS"
100430;219206;2018-01-02;"terça-feira";"12:30:00";"RS";386;335;"FORQUETINHA";"Sim";"Velocidade Incompatível";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Curva";"Não";179658;"Automóvel";"VW/GOL 1.0";2008;"Condutor";"Ileso";56;"Masculino";1;0;0;0;"-29.39271992";"-52.04246163";"SR-RS";"DEL9/4";"UOP01/RS"
100456;217448;2018-01-02;"terça-feira";"19:35:00";"RS";392;351,5;"SANTA MARIA";"Sim";"Falta de Atenção à Condução";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Interseçao de vias";"Sim";178478;"Automóvel";"GM/CELTA 2P SPIRIT";2006;"Condutor";"Ileso";30;"Masculino";1;0;0;0;"-29.72464572";"-53.80599704";"SR-RS";"DEL9/9";"UOP01/RS"
100456;217449;2018-01-02;"terça-feira";"19:35:00";"RS";392;351,5;"SANTA MARIA";"Sim";"Falta de Atenção à Condução";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Interseçao de vias";"Sim";178479;"Motocicleta";"YAMAHA/FAZER YS250";2011;"Condutor";"Lesões Leves";26;"Masculino";0;1;0;0;"-29.72464572";"-53.80599704";"SR-RS";"DEL9/9";"UOP01/RS"
100510;217578;2018-01-03;"quarta-feira";"03:15:00";"RS";153;31,8;"TRES ARROIOS";"Sim";"Condutor Dormindo";1;"Colisao lateral";"Sem Vítimas";"Plena Noite";"Decrescente";"Nevoeiro/Neblina";"Simples";"Curva";"Não";178574;"Automóvel";"PEUGEOT/207PASSION XR";2011;"Condutor";"Ileso";34;"Masculino";1;0;0;0;"-27.533327";"-52.172501";"SR-RS";"DEL9/8";"UOP02/RS"
100510;217579;2018-01-03;"quarta-feira";"03:15:00";"RS";153;31,8;"TRES ARROIOS";"Sim";"Condutor Dormindo";1;"Colisao lateral";"Sem Vítimas";"Plena Noite";"Decrescente";"Nevoeiro/Neblina";"Simples";"Curva";"Não";178574;"Automóvel";"PEUGEOT/207PASSION XR";2011;"Passageiro";"Ileso";27;"Feminino";1;0;0;0;"-27.533327";"-52.172501";"SR-RS";"DEL9/8";"UOP02/RS"
100510;217583;2018-01-03;"quarta-feira";"03:15:00";"RS";153;31,8;"TRES ARROIOS";"Sim";"Condutor Dormindo";1;"Colisao lateral";"Sem Vítimas";"Plena Noite";"Decrescente";"Nevoeiro/Neblina";"Simples";"Curva";"Não";178581;"Caminhão";"";NA;"Condutor";"Não Informado";NA;"Não Informado";0;0;0;0;"-27.533327";"-52.172501";"SR-RS";"DEL9/8";"UOP02/RS"
100510;217581;2018-01-03;"quarta-feira";"03:15:00";"RS";153;31,8;"TRES ARROIOS";"Sim";"Condutor Dormindo";1;"Colisao lateral";"Sem Vítimas";"Plena Noite";"Decrescente";"Nevoeiro/Neblina";"Simples";"Curva";"Não";178574;"Automóvel";"PEUGEOT/207PASSION XR";2011;"Passageiro";"Ileso";3;"Feminino";1;0;0;0;"-27.533327";"-52.172501";"SR-RS";"DEL9/8";"UOP02/RS"
100514;217586;2018-01-03;"quarta-feira";"04:15:00";"RS";290;81;"CACHOEIRINHA";"Não";"Falta de Atenção à Condução";1;"Colisao traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";178582;"Automóvel";"VW/VOYAGE CITY MA";2014;"Condutor";"Ileso";46;"Masculino";1;0;0;0;"-29.95476723";"-51.07100107";"SR-RS";"DEL9/1";"UOP01/RS"
100514;217588;2018-01-03;"quarta-feira";"04:15:00";"RS";290;81;"CACHOEIRINHA";"Não";"Falta de Atenção à Condução";1;"Colisao traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";178584;"Motocicleta";"HONDA/CG 125 FAN";2006;"Condutor";"Lesões Leves";24;"Masculino";0;1;0;0;"-29.95476723";"-51.07100107";"SR-RS";"DEL9/1";"UOP01/RS"
100524;220290;2018-01-03;"quarta-feira";"06:35:00";"RS";116;269;"CANOAS";"Sim";"Falta de Atenção à Condução";1;"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";180472;"Motocicleta";"HONDA/CBX 250 TWISTER";2005;"Condutor";"Lesões Leves";39;"Masculino";0;1;0;0;"-29.95878288";"-51.17629135";"SR-RS";"DEL9/1";"UOP01/RS"
100587;217821;2018-01-03;"quarta-feira";"11:15:00";"RS";101;72;"OSORIO";"Sim";"Avarias e/ou desgaste excessivo no pneu";1;"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";178716;"Motocicleta";"HONDA/CG 125 FAN ES";2009;"Condutor";"Lesões Leves";22;"Masculino";0;1;0;0;"-29.9003";"-50.2738";"SR-RS";"DEL9/3";"UOP01/RS"
100587;217823;2018-01-03;"quarta-feira";"11:15:00";"RS";101;72;"OSORIO";"Sim";"Avarias e/ou desgaste excessivo no pneu";1;"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";178716;"Motocicleta";"HONDA/CG 125 FAN ES";2009;"Passageiro";"Lesões Leves";21;"Feminino";0;1;0;0;"-29.9003";"-50.2738";"SR-RS";"DEL9/3";"UOP01/RS"
100599;218327;2018-01-03;"quarta-feira";"10:30:00";"RS";290;638,6;"URUGUAIANA";"Não";"Carga excessiva e/ou mal acondicionada";1;"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";179067;"Caminhão-trator";"SCANIA/R124 LA6X2NA 360";1999;"Condutor";"Lesões Leves";26;"Masculino";0;1;0;0;"-30.015361";"-56.304693";"SR-RS";"DEL9/13";"UOP02/RS"
100599;218330;2018-01-03;"quarta-feira";"10:30:00";"RS";290;638,6;"URUGUAIANA";"Não";"Carga excessiva e/ou mal acondicionada";1;"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";179067;"Caminhão-trator";"SCANIA/R124 LA6X2NA 360";1999;"Passageiro";"Ileso";16;"Masculino";1;0;0;0;"-30.015361";"-56.304693";"SR-RS";"DEL9/13";"UOP02/RS"
100604;217819;2018-01-03;"quarta-feira";"10:20:00";"RS";116;190,2;"NOVA PETROPOLIS";"Sim";"Avarias e/ou desgaste excessivo no pneu";1;"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";178713;"Motoneta";"HONDA/C100 BIZ ES";2001;"Condutor";"Lesões Leves";32;"Masculino";0;1;0;0;"-29.42382457";"-51.13295674";"SR-RS";"DEL9/5";"UOP02/RS"
100615;217937;2018-01-03;"quarta-feira";"11:00:00";"RS";290;336,3;"SAO SEPE";"Sim";"Desobediência às normas de trânsito pelo condutor";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";178723;"Outros";"IMP/SSANGYONG MUSSO EL";2004;"Passageiro";"Ileso";61;"Masculino";1;0;0;0;"-30.37345856";"-53.5415646";"SR-RS";"DEL9/9";"UOP02/RS"
100615;217944;2018-01-03;"quarta-feira";"11:00:00";"RS";290;336,3;"SAO SEPE";"Sim";"Desobediência às normas de trânsito pelo condutor";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";178723;"Outros";"IMP/SSANGYONG MUSSO EL";2004;"Passageiro";"Ileso";8;"Masculino";1;0;0;0;"-30.37345856";"-53.5415646";"SR-RS";"DEL9/9";"UOP02/RS"
100615;217938;2018-01-03;"quarta-feira";"11:00:00";"RS";290;336,3;"SAO SEPE";"Sim";"Desobediência às normas de trânsito pelo condutor";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";178723;"Outros";"IMP/SSANGYONG MUSSO EL";2004;"Passageiro";"Ileso";61;"Feminino";1;0;0;0;"-30.37345856";"-53.5415646";"SR-RS";"DEL9/9";"UOP02/RS"
100615;217942;2018-01-03;"quarta-feira";"11:00:00";"RS";290;336,3;"SAO SEPE";"Sim";"Desobediência às normas de trânsito pelo condutor";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";178723;"Outros";"IMP/SSANGYONG MUSSO EL";2004;"Passageiro";"Ileso";16;"Feminino";1;0;0;0;"-30.37345856";"-53.5415646";"SR-RS";"DEL9/9";"UOP02/RS"
100615;217939;2018-01-03;"quarta-feira";"11:00:00";"RS";290;336,3;"SAO SEPE";"Sim";"Desobediência às normas de trânsito pelo condutor";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";178723;"Outros";"IMP/SSANGYONG MUSSO EL";2004;"Passageiro";"Ileso";36;"Feminino";1;0;0;0;"-30.37345856";"-53.5415646";"SR-RS";"DEL9/9";"UOP02/RS"
100615;217930;2018-01-03;"quarta-feira";"11:00:00";"RS";290;336,3;"SAO SEPE";"Sim";"Desobediência às normas de trânsito pelo condutor";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";178723;"Outros";"IMP/SSANGYONG MUSSO EL";2004;"Condutor";"Lesões Leves";38;"Masculino";0;1;0;0;"-30.37345856";"-53.5415646";"SR-RS";"DEL9/9";"UOP02/RS"
100616;217864;2018-01-03;"quarta-feira";"13:00:00";"RS";101;6;"TORRES";"Sim";"Falta de Atenção à Condução";1;"Colisao frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";178752;"Automóvel";"GM/ZAFIRA 2.0 16V";2001;"Condutor";"Ileso";37;"Masculino";1;0;0;0;"-29.34705512";"-49.79231358";"SR-RS";"DEL9/3";"UOP03/RS"
